universe,portfolio,strategy,weighting,rebalance_months,tc_bps,growth_multiple,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,avg_turnover_pct,avg_long_stocks,avg_short_stocks,last_long_stocks,last_short_stocks,months,monthly_rebalance_ann_return,monthly_rebalance_sharpe,monthly_rebalance_max_dd,monthly_rebalance_growth,ann_return_minus_monthly,sharpe_minus_monthly,max_dd_minus_monthly,growth_vs_monthly
all,Robust profitability,long_only,vw,6,0,47.0708,18.52,23.4,0.582,-68.08,6.8,452.5,0.0,426,0,272,15.07,0.453,-70.88,24.0934,3.4499999999999993,0.12899999999999995,2.799999999999997,1.953680260984336
all,Robust profitability,long_only,vw,6,10,46.2506,18.43,23.4,0.579,-68.12,6.8,452.5,0.0,426,0,272,14.93,0.448,-70.94,23.4503,3.5,0.13099999999999995,2.819999999999993,1.9722818044971706
all,Robust profitability,long_only,vw,6,20,45.4443,18.34,23.41,0.576,-68.15,6.8,452.5,0.0,426,0,272,14.8,0.443,-71.0,22.8242,3.539999999999999,0.13299999999999995,2.8499999999999943,1.9910577369633984
all,Robust profitability,long_only,vw,6,50,43.1061,18.06,23.42,0.565,-68.27,6.8,452.5,0.0,426,0,272,14.39,0.427,-71.17,21.0432,3.669999999999998,0.13799999999999996,2.9000000000000057,2.048457458941606
all,Robust profitability,long_only,vw,6,100,39.466,17.6,23.43,0.548,-68.46,6.8,452.5,0.0,426,0,272,13.7,0.402,-71.45,18.3749,3.900000000000002,0.14600000000000002,2.990000000000009,2.14782121263245
all,Robust profitability,long_only,vw,7,0,42.1843,17.95,23.6,0.559,-69.72,6.4,472.1,0.0,512,0,272,15.07,0.453,-70.88,24.0934,2.879999999999999,0.10600000000000004,1.1599999999999966,1.7508653822208573
all,Robust profitability,long_only,vw,7,10,41.5015,17.87,23.6,0.556,-69.75,6.4,472.1,0.0,512,0,272,14.93,0.448,-70.94,23.4503,2.9400000000000013,0.10800000000000004,1.1899999999999977,1.76976413947796
all,Robust profitability,long_only,vw,7,20,40.8294,17.78,23.61,0.552,-69.78,6.4,472.1,0.0,512,0,272,14.8,0.443,-71.0,22.8242,2.9800000000000004,0.10900000000000004,1.2199999999999989,1.7888644508898448
all,Robust profitability,long_only,vw,7,50,38.8754,17.53,23.62,0.543,-69.87,6.4,472.1,0.0,512,0,272,14.39,0.427,-71.17,21.0432,3.1400000000000006,0.11600000000000005,1.2999999999999972,1.8474091392944039
all,Robust profitability,long_only,vw,7,100,35.8173,17.1,23.65,0.527,-70.02,6.4,472.1,0.0,512,0,272,13.7,0.402,-71.45,18.3749,3.400000000000002,0.125,1.4300000000000068,1.9492514244975485
all,Robust profitability,long_only,vw,8,0,41.7394,17.89,23.63,0.556,-68.82,6.1,456.3,0.0,440,0,272,15.07,0.453,-70.88,24.0934,2.8200000000000003,0.10300000000000004,2.0600000000000023,1.7323997443283226
all,Robust profitability,long_only,vw,8,10,41.0834,17.81,23.63,0.553,-68.86,6.1,456.3,0.0,440,0,272,14.93,0.448,-70.94,23.4503,2.879999999999999,0.10500000000000004,2.0799999999999983,1.751934943262986
all,Robust profitability,long_only,vw,8,20,40.4374,17.73,23.64,0.55,-68.9,6.1,456.3,0.0,440,0,272,14.8,0.443,-71.0,22.8242,2.9299999999999997,0.10700000000000004,2.0999999999999943,1.7716896977769208
all,Robust profitability,long_only,vw,8,50,38.5573,17.48,23.66,0.541,-69.01,6.1,456.3,0.0,440,0,272,14.39,0.427,-71.17,21.0432,3.09,0.11400000000000005,2.1599999999999966,1.8322926170924574
all,Robust profitability,long_only,vw,8,100,35.6094,17.07,23.7,0.525,-69.19,6.1,456.3,0.0,440,0,272,13.7,0.402,-71.45,18.3749,3.370000000000001,0.123,2.260000000000005,1.9379370772085835
all,Robust profitability,long_only,vw,9,0,43.9681,18.17,23.18,0.572,-66.9,6.0,463.3,0.0,426,0,272,15.07,0.453,-70.88,24.0934,3.1000000000000014,0.11899999999999994,3.9799999999999898,1.8249022553894427
all,Robust profitability,long_only,vw,9,10,43.3107,18.09,23.18,0.569,-66.95,6.0,463.3,0.0,426,0,272,14.93,0.448,-70.94,23.4503,3.16,0.12099999999999994,3.989999999999995,1.846914538406758
all,Robust profitability,long_only,vw,9,20,42.6627,18.01,23.17,0.566,-67.01,6.0,463.3,0.0,426,0,272,14.8,0.443,-71.0,22.8242,3.210000000000001,0.12299999999999994,3.989999999999995,1.869187090894752
all,Robust profitability,long_only,vw,9,50,40.7742,17.77,23.16,0.558,-67.17,6.0,463.3,0.0,426,0,272,14.39,0.427,-71.17,21.0432,3.379999999999999,0.13100000000000006,4.0,1.9376425638686132
all,Robust profitability,long_only,vw,9,100,37.8037,17.38,23.15,0.543,-67.43,6.0,463.3,0.0,426,0,272,13.7,0.402,-71.45,18.3749,3.6799999999999997,0.14100000000000001,4.019999999999996,2.0573554141791246
all,Robust profitability,long_only,vw,10,0,42.6892,18.01,22.86,0.572,-67.38,5.9,463.5,0.0,426,0,272,15.07,0.453,-70.88,24.0934,2.9400000000000013,0.11899999999999994,3.5,1.7718213286626214
all,Robust profitability,long_only,vw,10,10,42.0597,17.93,22.86,0.569,-67.41,5.9,463.5,0.0,426,0,272,14.93,0.448,-70.94,23.4503,3.0,0.12099999999999994,3.530000000000001,1.7935676729082357
all,Robust profitability,long_only,vw,10,20,41.4391,17.86,22.86,0.566,-67.45,5.9,463.5,0.0,426,0,272,14.8,0.443,-71.0,22.8242,3.0599999999999987,0.12299999999999994,3.549999999999997,1.8155773258208394
all,Robust profitability,long_only,vw,10,50,39.6294,17.63,22.85,0.558,-67.55,5.9,463.5,0.0,426,0,272,14.39,0.427,-71.17,21.0432,3.2399999999999984,0.13100000000000006,3.6200000000000045,1.8832401916058394
all,Robust profitability,long_only,vw,10,100,36.7803,17.24,22.86,0.543,-67.71,5.9,463.5,0.0,426,0,272,13.7,0.402,-71.45,18.3749,3.539999999999999,0.14100000000000001,3.740000000000009,2.0016598729789004
all,Robust profitability,long_only,vw,11,0,46.2309,18.43,23.01,0.584,-65.83,5.7,460.4,0.0,440,0,272,15.07,0.453,-70.88,24.0934,3.3599999999999994,0.13099999999999995,5.049999999999997,1.9188200918093752
all,Robust profitability,long_only,vw,11,10,45.5801,18.35,23.01,0.582,-65.86,5.7,460.4,0.0,440,0,272,14.93,0.448,-70.94,23.4503,3.4200000000000017,0.13399999999999995,5.079999999999998,1.94368941975156
all,Robust profitability,long_only,vw,11,20,44.938,18.28,23.01,0.579,-65.89,5.7,460.4,0.0,440,0,272,14.8,0.443,-71.0,22.8242,3.4800000000000004,0.13599999999999995,5.109999999999999,1.9688751412973948
all,Robust profitability,long_only,vw,11,50,43.0631,18.06,23.0,0.571,-65.98,5.7,460.4,0.0,440,0,272,14.39,0.427,-71.17,21.0432,3.669999999999998,0.14399999999999996,5.189999999999998,2.046414043491484
all,Robust profitability,long_only,vw,11,100,40.103,17.69,23.0,0.557,-66.13,5.7,460.4,0.0,440,0,272,13.7,0.402,-71.45,18.3749,3.990000000000002,0.15500000000000003,5.320000000000007,2.1824880679622747
all,Robust profitability,long_only,vw,12,0,48.246,18.65,23.01,0.594,-66.96,5.5,427.5,0.0,440,0,272,15.07,0.453,-70.88,24.0934,3.5799999999999983,0.14099999999999996,3.9200000000000017,2.0024571044352397
all,Robust profitability,long_only,vw,12,10,47.5713,18.58,23.02,0.591,-66.99,5.5,427.5,0.0,440,0,272,14.93,0.448,-70.94,23.4503,3.6499999999999986,0.14299999999999996,3.950000000000003,2.0286009134211502
all,Robust profitability,long_only,vw,12,20,46.9056,18.5,23.02,0.588,-67.02,5.5,427.5,0.0,440,0,272,14.8,0.443,-71.0,22.8242,3.6999999999999993,0.14499999999999996,3.980000000000004,2.0550818867693064
all,Robust profitability,long_only,vw,12,50,44.9613,18.28,23.04,0.58,-67.13,5.5,427.5,0.0,440,0,272,14.39,0.427,-71.17,21.0432,3.8900000000000006,0.15299999999999997,4.040000000000006,2.136618955291971
all,Robust profitability,long_only,vw,12,100,41.8899,17.91,23.08,0.566,-67.3,5.5,427.5,0.0,440,0,272,13.7,0.402,-71.45,18.3749,4.210000000000001,0.16399999999999992,4.150000000000006,2.279734855699895
all,Conservative investment,long_only,vw,1,0,21.0237,14.38,26.44,0.409,-65.52,16.6,630.2,0.0,1054,0,272,14.38,0.409,-65.52,21.0237,0.0,0.0,0.0,1.0
all,Conservative investment,long_only,vw,1,10,20.11,14.16,26.45,0.401,-65.62,16.6,630.2,0.0,1054,0,272,14.16,0.401,-65.62,20.11,0.0,0.0,0.0,1.0
all,Conservative investment,long_only,vw,1,20,19.2352,13.93,26.46,0.394,-65.72,16.6,630.2,0.0,1054,0,272,13.93,0.394,-65.72,19.2352,0.0,0.0,0.0,1.0
all,Conservative investment,long_only,vw,1,50,16.8275,13.26,26.49,0.371,-66.03,16.6,630.2,0.0,1054,0,272,13.26,0.371,-66.03,16.8275,0.0,0.0,0.0,1.0
all,Conservative investment,long_only,vw,1,100,13.4525,12.15,26.56,0.333,-66.54,16.6,630.2,0.0,1054,0,272,12.15,0.333,-66.54,13.4525,0.0,0.0,0.0,1.0
all,Conservative investment,long_only,vw,2,0,29.5657,16.11,26.48,0.465,-65.01,15.1,626.6,0.0,1003,0,272,14.38,0.409,-65.52,21.0237,1.7299999999999986,0.05600000000000005,0.5099999999999909,1.4063033623957724
all,Conservative investment,long_only,vw,2,10,28.3978,15.91,26.49,0.459,-65.1,15.1,626.6,0.0,1003,0,272,14.16,0.401,-65.62,20.11,1.75,0.057999999999999996,0.5200000000000102,1.4121233217304825
all,Conservative investment,long_only,vw,2,20,27.2747,15.7,26.5,0.452,-65.19,15.1,626.6,0.0,1003,0,272,13.93,0.394,-65.72,19.2352,1.7699999999999996,0.057999999999999996,0.5300000000000011,1.4179577025453336
all,Conservative investment,long_only,vw,2,50,24.1578,15.08,26.53,0.431,-65.46,15.1,626.6,0.0,1003,0,272,13.26,0.371,-66.03,16.8275,1.8200000000000003,0.06,0.5700000000000074,1.4356143217946813
all,Conservative investment,long_only,vw,2,100,19.7149,14.06,26.6,0.397,-65.91,15.1,626.6,0.0,1003,0,272,12.15,0.333,-66.54,13.4525,1.9100000000000001,0.064,0.6300000000000097,1.4655194201821222
all,Conservative investment,long_only,vw,3,0,32.9376,16.67,26.5,0.484,-64.88,14.5,623.0,0.0,1003,0,272,14.38,0.409,-65.52,21.0237,2.290000000000001,0.07500000000000001,0.6400000000000006,1.5666890223890182
all,Conservative investment,long_only,vw,3,10,31.6772,16.47,26.52,0.477,-64.99,14.5,623.0,0.0,1003,0,272,14.16,0.401,-65.62,20.11,2.3099999999999987,0.07599999999999996,0.6300000000000097,1.5751964196916957
all,Conservative investment,long_only,vw,3,20,30.4634,16.27,26.53,0.47,-65.1,14.5,623.0,0.0,1003,0,272,13.93,0.394,-65.72,19.2352,2.34,0.07599999999999996,0.6200000000000045,1.583731908168358
all,Conservative investment,long_only,vw,3,50,27.0862,15.67,26.58,0.45,-65.42,14.5,623.0,0.0,1003,0,272,13.26,0.371,-66.03,16.8275,2.41,0.07900000000000001,0.6099999999999994,1.6096389838062695
all,Conservative investment,long_only,vw,3,100,22.2469,14.67,26.67,0.417,-65.95,14.5,623.0,0.0,1003,0,272,12.15,0.333,-66.54,13.4525,2.5199999999999996,0.08399999999999996,0.5900000000000034,1.6537372235643932
all,Conservative investment,long_only,vw,4,0,35.195,17.01,26.46,0.495,-64.75,13.9,620.1,0.0,1054,0,272,14.38,0.409,-65.52,21.0237,2.630000000000001,0.08600000000000002,0.769999999999996,1.6740630811893242
all,Conservative investment,long_only,vw,4,10,33.9005,16.82,26.47,0.489,-64.85,13.9,620.1,0.0,1054,0,272,14.16,0.401,-65.62,20.11,2.66,0.08799999999999997,0.7700000000000102,1.6857533565390355
all,Conservative investment,long_only,vw,4,20,32.6521,16.62,26.49,0.482,-64.96,13.9,620.1,0.0,1054,0,272,13.93,0.394,-65.72,19.2352,2.6900000000000013,0.08799999999999997,0.7600000000000051,1.697518091831642
all,Conservative investment,long_only,vw,4,50,29.1673,16.05,26.54,0.463,-65.27,13.9,620.1,0.0,1054,0,272,13.26,0.371,-66.03,16.8275,2.790000000000001,0.09200000000000003,0.7600000000000051,1.7333115436042192
all,Conservative investment,long_only,vw,4,100,24.1423,15.08,26.64,0.431,-65.79,13.9,620.1,0.0,1054,0,272,12.15,0.333,-66.54,13.4525,2.9299999999999997,0.09799999999999998,0.75,1.7946329678498418
all,Conservative investment,long_only,vw,5,0,40.335,17.72,26.54,0.517,-64.82,13.3,624.2,0.0,1003,0,272,14.38,0.409,-65.52,21.0237,3.339999999999998,0.10800000000000004,0.7000000000000028,1.9185490660540245
all,Conservative investment,long_only,vw,5,10,38.9395,17.53,26.55,0.511,-64.91,13.3,624.2,0.0,1003,0,272,14.16,0.401,-65.62,20.11,3.370000000000001,0.10999999999999999,0.710000000000008,1.9363252113376432
all,Conservative investment,long_only,vw,5,20,37.5904,17.35,26.55,0.505,-64.99,13.3,624.2,0.0,1003,0,272,13.93,0.394,-65.72,19.2352,3.4200000000000017,0.11099999999999999,0.730000000000004,1.9542505406754287
all,Conservative investment,long_only,vw,5,50,33.8076,16.8,26.58,0.487,-65.26,13.3,624.2,0.0,1003,0,272,13.26,0.371,-66.03,16.8275,3.540000000000001,0.11599999999999999,0.769999999999996,2.0090684890803745
all,Conservative investment,long_only,vw,5,100,28.3025,15.89,26.63,0.457,-65.7,13.3,624.2,0.0,1003,0,272,12.15,0.333,-66.54,13.4525,3.74,0.124,0.8400000000000034,2.103884036424456
all,Conservative investment,long_only,vw,6,0,41.9367,17.92,26.41,0.525,-64.53,13.3,612.8,0.0,1003,0,272,14.38,0.409,-65.52,21.0237,3.540000000000001,0.11600000000000005,0.9899999999999949,1.9947345139057349
all,Conservative investment,long_only,vw,6,10,40.4709,17.73,26.42,0.519,-64.63,13.3,612.8,0.0,1003,0,272,14.16,0.401,-65.62,20.11,3.5700000000000003,0.118,0.9900000000000091,2.0124763799104923
all,Conservative investment,long_only,vw,6,20,39.0544,17.55,26.43,0.513,-64.72,13.3,612.8,0.0,1003,0,272,13.93,0.394,-65.72,19.2352,3.620000000000001,0.119,1.0,2.0303610048244884
all,Conservative investment,long_only,vw,6,50,35.0853,16.99,26.47,0.495,-65.02,13.3,612.8,0.0,1003,0,272,13.26,0.371,-66.03,16.8275,3.7299999999999986,0.124,1.0100000000000051,2.084997771504977
all,Conservative investment,long_only,vw,6,100,29.3173,16.07,26.54,0.464,-65.5,13.3,612.8,0.0,1003,0,272,12.15,0.333,-66.54,13.4525,3.92,0.131,1.0400000000000063,2.1793198290280618
all,Conservative investment,long_only,vw,7,0,42.9817,18.05,26.63,0.526,-65.19,12.8,628.2,0.0,1056,0,272,14.38,0.409,-65.52,21.0237,3.67,0.11700000000000005,0.3299999999999983,2.044440322112663
all,Conservative investment,long_only,vw,7,10,41.5509,17.87,26.64,0.52,-65.19,12.8,628.2,0.0,1056,0,272,14.16,0.401,-65.62,20.11,3.710000000000001,0.119,0.4300000000000068,2.066181004475385
all,Conservative investment,long_only,vw,7,20,40.1659,17.7,26.65,0.514,-65.2,12.8,628.2,0.0,1056,0,272,13.93,0.394,-65.72,19.2352,3.7699999999999996,0.12,0.519999999999996,2.0881456912327403
all,Conservative investment,long_only,vw,7,50,36.2716,17.17,26.68,0.497,-65.21,12.8,628.2,0.0,1056,0,272,13.26,0.371,-66.03,16.8275,3.910000000000002,0.126,0.8200000000000074,2.1554954687267864
all,Conservative investment,long_only,vw,7,100,30.5734,16.29,26.76,0.468,-65.24,12.8,628.2,0.0,1056,0,272,12.15,0.333,-66.54,13.4525,4.139999999999999,0.135,1.3000000000000114,2.2726928080282476
all,Conservative investment,long_only,vw,8,0,37.9137,17.4,26.69,0.504,-65.29,12.7,611.1,0.0,1031,0,272,14.38,0.409,-65.52,21.0237,3.019999999999998,0.09500000000000003,0.22999999999998977,1.8033790436507369
all,Conservative investment,long_only,vw,8,10,36.6455,17.22,26.71,0.499,-65.31,12.7,611.1,0.0,1031,0,272,14.16,0.401,-65.62,20.11,3.0599999999999987,0.09799999999999998,0.3100000000000023,1.8222526106414718
all,Conservative investment,long_only,vw,8,20,35.4179,17.04,26.72,0.493,-65.33,12.7,611.1,0.0,1031,0,272,13.93,0.394,-65.72,19.2352,3.1099999999999994,0.09899999999999998,0.39000000000000057,1.8413065629678924
all,Conservative investment,long_only,vw,8,50,31.9676,16.52,26.76,0.475,-65.39,12.7,611.1,0.0,1031,0,272,13.26,0.371,-66.03,16.8275,3.26,0.10399999999999998,0.6400000000000006,1.8997236666171446
all,Conservative investment,long_only,vw,8,100,26.9221,15.64,26.84,0.446,-65.49,12.7,611.1,0.0,1031,0,272,12.15,0.333,-66.54,13.4525,3.49,0.11299999999999999,1.0500000000000114,2.0012711391934586
all,Conservative investment,long_only,vw,9,0,44.0331,18.17,26.31,0.532,-62.69,12.4,614.2,0.0,1003,0,272,14.38,0.409,-65.52,21.0237,3.790000000000001,0.12300000000000005,2.8299999999999983,2.094450548666505
all,Conservative investment,long_only,vw,9,10,42.6524,18.01,26.3,0.527,-62.74,12.4,614.2,0.0,1003,0,272,14.16,0.401,-65.62,20.11,3.8500000000000014,0.126,2.8800000000000026,2.1209547488811538
all,Conservative investment,long_only,vw,9,20,41.3131,17.84,26.3,0.522,-62.79,12.4,614.2,0.0,1003,0,272,13.93,0.394,-65.72,19.2352,3.91,0.128,2.9299999999999997,2.1477863500249543
all,Conservative investment,long_only,vw,9,50,37.5325,17.34,26.27,0.506,-62.94,12.4,614.2,0.0,1003,0,272,13.26,0.371,-66.03,16.8275,4.08,0.135,3.0900000000000034,2.2304263853810724
all,Conservative investment,long_only,vw,9,100,31.9563,16.51,26.25,0.479,-63.19,12.4,614.2,0.0,1003,0,272,12.15,0.333,-66.54,13.4525,4.360000000000001,0.14599999999999996,3.3500000000000085,2.3754915443226166
all,Conservative investment,long_only,vw,10,0,46.774,18.49,26.2,0.545,-64.2,12.4,610.4,0.0,1003,0,272,14.38,0.409,-65.52,21.0237,4.109999999999998,0.13600000000000007,1.3199999999999932,2.2248224622687727
all,Conservative investment,long_only,vw,10,10,45.2854,18.32,26.2,0.54,-64.29,12.4,610.4,0.0,1003,0,272,14.16,0.401,-65.62,20.11,4.16,0.139,1.3299999999999983,2.251884634510194
all,Conservative investment,long_only,vw,10,20,43.842,18.15,26.19,0.534,-64.37,12.4,610.4,0.0,1003,0,272,13.93,0.394,-65.72,19.2352,4.219999999999999,0.14,1.3499999999999943,2.279258858758942
all,Conservative investment,long_only,vw,10,50,39.7711,17.64,26.18,0.518,-64.63,12.4,610.4,0.0,1003,0,272,13.26,0.371,-66.03,16.8275,4.380000000000001,0.14700000000000002,1.4000000000000057,2.3634586242757387
all,Conservative investment,long_only,vw,10,100,33.7772,16.8,26.19,0.49,-65.06,12.4,610.4,0.0,1003,0,272,12.15,0.333,-66.54,13.4525,4.65,0.15699999999999997,1.480000000000004,2.510849284519606
all,Conservative investment,long_only,vw,11,0,42.0659,17.94,26.1,0.527,-65.03,12.2,610.2,0.0,1031,0,272,14.38,0.409,-65.52,21.0237,3.5600000000000005,0.11800000000000005,0.4899999999999949,2.000879959284046
all,Conservative investment,long_only,vw,11,10,40.7587,17.77,26.09,0.521,-65.09,12.2,610.2,0.0,1031,0,272,14.16,0.401,-65.62,20.11,3.6099999999999994,0.12,0.5300000000000011,2.0267876678269516
all,Conservative investment,long_only,vw,11,20,39.4903,17.61,26.09,0.516,-65.15,12.2,610.2,0.0,1031,0,272,13.93,0.394,-65.72,19.2352,3.6799999999999997,0.122,0.5699999999999932,2.0530225835967393
all,Conservative investment,long_only,vw,11,50,35.9075,17.11,26.08,0.5,-65.32,12.2,610.2,0.0,1031,0,272,13.26,0.371,-66.03,16.8275,3.8499999999999996,0.129,0.710000000000008,2.133858267716535
all,Conservative investment,long_only,vw,11,100,30.6162,16.29,26.07,0.473,-65.61,12.2,610.2,0.0,1031,0,272,12.15,0.333,-66.54,13.4525,4.139999999999999,0.13999999999999996,0.9300000000000068,2.275874372793161
all,Conservative investment,long_only,vw,12,0,43.7155,18.14,26.1,0.536,-64.34,12.1,593.0,0.0,1031,0,272,14.38,0.409,-65.52,21.0237,3.76,0.12700000000000006,1.1799999999999926,2.079343788200935
all,Conservative investment,long_only,vw,12,10,42.3185,17.97,26.12,0.53,-64.43,12.1,593.0,0.0,1031,0,272,14.16,0.401,-65.62,20.11,3.8099999999999987,0.129,1.1899999999999977,2.104351069119841
all,Conservative investment,long_only,vw,12,20,40.9642,17.8,26.13,0.524,-64.51,12.1,593.0,0.0,1031,0,272,13.93,0.394,-65.72,19.2352,3.870000000000001,0.13,1.2099999999999937,2.1296477291632008
all,Conservative investment,long_only,vw,12,50,37.1449,17.29,26.18,0.507,-64.77,12.1,593.0,0.0,1031,0,272,13.26,0.371,-66.03,16.8275,4.029999999999999,0.136,1.2600000000000051,2.2073926608230576
all,Conservative investment,long_only,vw,12,100,31.5224,16.44,26.27,0.479,-65.19,12.1,593.0,0.0,1031,0,272,12.15,0.333,-66.54,13.4525,4.290000000000001,0.14599999999999996,1.3500000000000085,2.343237316483925
all,Momentum winner,long_only,vw,1,0,105.6321,22.82,25.25,0.702,-66.94,49.0,605.1,0.0,899,0,272,22.82,0.702,-66.94,105.6321,0.0,0.0,0.0,1.0
all,Momentum winner,long_only,vw,1,10,92.7538,22.12,25.24,0.679,-67.17,49.0,605.1,0.0,899,0,272,22.12,0.679,-67.17,92.7538,0.0,0.0,0.0,1.0
all,Momentum winner,long_only,vw,1,20,81.4399,21.42,25.24,0.657,-67.39,49.0,605.1,0.0,899,0,272,21.42,0.657,-67.39,81.4399,0.0,0.0,0.0,1.0
all,Momentum winner,long_only,vw,1,50,55.1025,19.35,25.21,0.588,-68.05,49.0,605.1,0.0,899,0,272,19.35,0.588,-68.05,55.1025,0.0,0.0,0.0,1.0
all,Momentum winner,long_only,vw,1,100,28.6936,15.96,25.18,0.473,-69.13,49.0,605.1,0.0,899,0,272,15.96,0.473,-69.13,28.6936,0.0,0.0,0.0,1.0
all,Momentum winner,long_only,vw,2,0,98.8252,22.46,25.4,0.688,-69.3,33.0,599.9,0.0,889,0,272,22.82,0.702,-66.94,105.6321,-0.35999999999999943,-0.014000000000000012,-2.3599999999999994,0.93556030789883
all,Momentum winner,long_only,vw,2,10,90.5886,21.99,25.39,0.673,-69.43,33.0,599.9,0.0,889,0,272,22.12,0.679,-67.17,92.7538,-0.13000000000000256,-0.006000000000000005,-2.260000000000005,0.9766564819985812
all,Momentum winner,long_only,vw,2,20,83.0333,21.53,25.38,0.658,-69.56,33.0,599.9,0.0,889,0,272,21.42,0.657,-67.39,81.4399,0.10999999999999943,0.0010000000000000009,-2.1700000000000017,1.0195653481892784
all,Momentum winner,long_only,vw,2,50,63.9189,20.13,25.37,0.612,-69.96,33.0,599.9,0.0,889,0,272,19.35,0.588,-68.05,55.1025,0.7799999999999976,0.02400000000000002,-1.9099999999999966,1.16
all,Momentum winner,long_only,vw,2,100,41.2782,17.84,25.36,0.535,-70.61,33.0,599.9,0.0,889,0,272,15.96,0.473,-69.13,28.6936,1.879999999999999,0.062000000000000055,-1.480000000000004,1.4385856079404467
all,Momentum winner,long_only,vw,3,0,75.0695,20.99,25.6,0.637,-69.08,26.5,594.7,0.0,889,0,272,22.82,0.702,-66.94,105.6321,-1.8300000000000018,-0.06499999999999995,-2.1400000000000006,0.7106693893238893
all,Momentum winner,long_only,vw,3,10,70.0152,20.62,25.59,0.625,-69.17,26.5,594.7,0.0,889,0,272,22.12,0.679,-67.17,92.7538,-1.5,-0.05400000000000005,-2.0,0.7548499360673093
all,Momentum winner,long_only,vw,3,20,65.2975,20.25,25.58,0.613,-69.26,26.5,594.7,0.0,889,0,272,21.42,0.657,-67.39,81.4399,-1.1700000000000017,-0.04400000000000004,-1.8700000000000045,0.801787575868831
all,Momentum winner,long_only,vw,3,50,52.9489,19.14,25.56,0.577,-69.52,26.5,594.7,0.0,889,0,272,19.35,0.588,-68.05,55.1025,-0.21000000000000085,-0.01100000000000001,-1.4699999999999989,0.9609164738441995
all,Momentum winner,long_only,vw,3,100,37.292,17.31,25.55,0.516,-69.97,26.5,594.7,0.0,889,0,272,15.96,0.473,-69.13,28.6936,1.3499999999999979,0.04300000000000004,-0.8400000000000034,1.299662642540497
all,Momentum winner,long_only,vw,4,0,99.5935,22.51,25.17,0.693,-67.37,22.2,590.6,0.0,1024,0,272,22.82,0.702,-66.94,105.6321,-0.3099999999999987,-0.009000000000000008,-0.4300000000000068,0.9428336651453489
all,Momentum winner,long_only,vw,4,10,93.8181,22.18,25.19,0.682,-67.45,22.2,590.6,0.0,1024,0,272,22.12,0.679,-67.17,92.7538,0.05999999999999872,0.0030000000000000027,-0.28000000000000114,1.011474462501806
