co_code,Month,monthly_return,eom_mcap,prev_mktcap,Size_Label_Yearly,Size_Label_Monthly,MOM_Label,BM_Label,OP_Label,INV_Label,AT_Label,SG_Label,ACC_Label,VOL_Label,STR_Label,Size_Label_OP,Size_Label_INV,Size_Label_AT,Size_Label_SG,Size_Label_ACC
130887,2025-08,-0.1503710278940816,235740.81115,235740.81115,S,B,W,G,W,A,L,L,N,N,L,B,B,B,B,B
94000,2025-08,-0.0552702113342149,235325.29527,235325.29527,B,B,N,G,N,N,L,N,N,N,L,B,B,B,B,B
64535,2025-08,0.0625832238914669,234824.25034,234824.25034,S,B,N,G,N,N,N,H,N,L,H,B,B,B,B,B
93511,2025-08,-0.057393516983543,233615.5055,233615.5055,B,B,W,G,N,N,N,N,A,N,L,B,B,B,B,B
240069,2025-08,0.0301978449681707,233154.766496,233154.766496,B,B,N,G,,C,N,L,A,N,H,,B,B,B,B
338329,2025-08,-0.1066666689671083,231971.55792,231971.55792,,B,N,,R,A,N,H,A,,N,B,B,B,B,B
388233,2025-08,-0.3431898113134543,229997.794566,229997.794566,S,B,W,N,N,A,N,N,A,H,H,S,S,S,S,S
23709,2025-08,-0.0789788779738925,229650.0,229650.0,S,B,W,G,R,N,N,H,N,N,H,B,B,B,B,B
369988,2025-08,-0.0619849396700696,229331.3,229331.3,B,B,N,N,N,N,N,N,C,N,N,B,B,B,B,B
40112,2025-08,-0.1021768671845905,224697.44359,224697.44359,B,B,N,N,N,C,L,N,C,N,N,B,B,B,B,B
167786,2025-08,-0.0612395248549205,223638.08055,223638.08055,S,B,W,G,N,A,L,N,A,H,N,B,B,B,B,B
53473,2025-08,-0.129720188054215,222935.10636,222935.10636,S,B,W,N,N,N,N,L,C,N,H,B,B,B,B,B
239792,2025-08,-0.0261423140013026,221810.528367,221810.528367,B,B,L,N,N,N,L,N,N,L,N,B,B,B,B,B
138385,2025-08,-0.0324320021005325,221020.231767,221020.231767,B,B,L,N,,C,H,L,N,N,L,,B,B,B,B
347586,2025-08,-0.1214339709911058,219828.07312,219828.07312,S,B,W,V,,A,,,C,H,L,,B,,,B
375563,2025-08,0.0560553224451909,219639.38931,219639.38931,S,B,W,G,,A,,,A,L,H,,B,,,B
64529,2025-08,-0.0873125345929956,219311.46961,219311.46961,S,B,W,N,W,N,N,L,C,N,H,B,B,B,B,B
196608,2025-08,-0.167077576626218,218079.203037,218079.203037,S,B,W,V,W,C,L,L,N,H,L,B,B,B,B,B
26076,2025-08,-0.0770123853725056,216168.48616,216168.48616,B,B,N,N,R,N,H,N,N,N,N,B,B,B,B,B
196667,2025-09,0.0050103192477168,18366271.858865,18366271.858865,B,B,N,N,N,N,N,N,N,L,N,B,B,B,B,B
88297,2025-09,-0.0006305060405434,14610942.07314,14610942.07314,B,B,W,N,,A,,,N,L,N,,B,,,B
34162,2025-09,-0.0055061507783052,11511089.46251,11511089.46251,B,B,W,G,N,N,L,N,N,L,N,B,B,B,B,B
164646,2025-09,-0.0636366438917147,11160714.566775,11160714.566775,B,B,L,G,R,C,H,N,C,L,H,B,B,B,B,B
96379,2025-09,-0.0356274146119709,9981577.38054,9981577.38054,B,B,W,N,,N,,,C,L,N,,B,,,B
236328,2025-09,0.0871651009947356,7407570.612765,7407570.612765,B,B,N,N,,N,,,C,L,H,,B,,,B
94080,2025-09,-0.0546657596768591,6249442.83867,6249442.83867,B,B,N,G,N,N,N,N,C,L,H,B,B,B,B,B
100632,2025-09,-0.0189167092805979,6105262.56202,6105262.56202,B,B,N,G,R,N,N,N,A,L,N,B,B,B,B,B
28897,2025-09,0.1378937162600286,5462405.705189999,5462405.705189999,B,B,W,G,,A,,,N,L,N,,B,,,B
97066,2025-09,-0.02001220381941,5132800.13188,5132800.13188,B,B,N,G,R,N,N,N,N,L,N,B,B,B,B,B
127106,2025-09,0.0161066395742348,4953218.060219999,4953218.060219999,B,B,N,G,N,C,N,N,C,L,N,B,B,B,B,B
140829,2025-09,0.0836995336177333,4650328.472034,4650328.472034,B,B,W,G,N,A,H,H,A,L,H,B,B,B,B,B
136444,2025-09,0.0711048755840508,3978670.494784,3978670.494784,B,B,W,N,N,N,H,N,N,L,H,B,B,B,B,B
88258,2025-09,-0.0479103760328731,3947839.98166,3947839.98166,B,B,N,G,,C,N,N,C,L,N,,B,B,B,B
122573,2025-09,0.0165280727099721,3898100.57246,3898100.57246,B,B,W,N,W,A,L,N,N,L,N,B,B,B,B,B
239726,2025-09,-0.0001254325243821,3825739.609665,3825739.609665,B,B,N,G,N,C,L,L,C,L,N,B,B,B,B,B
125123,2025-09,-0.033069630988568,3724744.72144,3724744.72144,B,B,W,G,N,N,N,N,N,L,H,B,B,B,B,B
256066,2025-09,0.0826636051232216,3242619.81843,3242619.81843,B,B,N,N,,N,,,C,L,N,,B,,,B
251664,2025-09,-0.0721450500902556,3221598.417408,3221598.417408,B,B,N,G,R,A,H,H,N,L,H,B,B,B,B,B
155695,2025-09,0.0499330139705442,3176142.992192,3176142.992192,B,B,N,N,W,C,L,N,N,L,N,B,B,B,B,B
333552,2025-09,-0.0589200234741048,3094626.1781800003,3094626.1781800003,B,B,N,G,,N,H,H,A,N,H,,B,B,B,B
374519,2025-09,0.0485497987002303,3057415.59647,3057415.59647,B,B,W,G,,A,L,L,A,L,N,,B,B,B,B
412105,2025-09,0.0367892967137837,3029727.58563,3029727.58563,B,B,W,G,W,N,L,H,N,N,H,B,B,B,B,B
163226,2025-09,0.0302085782179559,2940137.053234,2940137.053234,B,B,N,V,,N,L,L,N,L,N,,B,B,B,B
93954,2025-09,0.0955315406411361,2897534.5649999995,2897534.5649999995,B,B,N,G,N,N,L,N,N,N,N,B,B,B,B,B
86597,2025-09,0.0690889569018482,2835830.407,2835830.407,B,B,N,G,W,N,L,H,C,L,N,B,B,B,B,B
33727,2025-09,0.0935300512877477,2700232.29943,2700232.29943,B,B,W,G,R,N,L,N,N,N,N,B,B,B,B,B
272724,2025-09,-0.0402550076075465,2614650.233694,2614650.233694,B,B,N,N,N,C,N,N,C,L,H,B,B,B,B,B
5747,2025-09,0.1163629795920111,2590789.48239,2590789.48239,B,B,N,G,N,N,N,L,N,L,L,B,B,B,B,B
177758,2025-09,0.0181653108419106,2559991.20118,2559991.20118,B,B,N,N,N,C,L,N,C,L,N,B,B,B,B,B
109874,2025-09,0.1130917219746838,2510503.0415000003,2510503.0415000003,B,B,W,N,N,N,N,N,N,L,N,B,B,B,B,B
248093,2025-09,0.0167413997851535,2463268.974945,2463268.974945,B,B,L,G,N,N,H,N,N,L,H,B,B,B,B,B
22859,2025-09,-0.0669419743279156,2415835.55389,2415835.55389,B,B,N,G,R,N,H,N,N,L,H,B,B,B,B,B
374518,2025-09,0.0054451551689893,2410412.04345,2410412.04345,B,B,N,G,N,N,H,H,C,L,H,B,B,B,B,B
5757,2025-09,0.2041122032866895,2316670.37491,2316670.37491,B,B,N,G,N,C,L,N,A,L,H,B,B,B,B,B
48799,2025-09,0.0404215496303144,2309790.57696,2309790.57696,B,B,N,G,W,C,L,L,N,L,H,B,B,B,B,B
157827,2025-09,-0.0028541728157677,2229517.016784,2229517.016784,B,B,N,G,R,N,H,H,N,L,H,B,B,B,B,B
395047,2025-09,-0.0091214909241552,2182433.27326,2182433.27326,,B,W,,,A,N,H,N,L,N,,B,B,B,B
196775,2025-09,-0.059351937610211,1980274.24389,1980274.24389,,B,W,,,C,,,C,,N,,B,,,B
98907,2025-09,0.096398769399578,1929243.58789,1929243.58789,B,B,N,V,R,N,H,L,N,L,N,B,B,B,B,B
248136,2025-09,0.092503894364305,1928455.952454,1928455.952454,B,B,W,V,N,C,N,N,C,L,N,B,B,B,B,B
85447,2025-09,-0.0067372705264948,1889019.44675,1889019.44675,B,B,W,N,W,N,L,L,N,L,H,B,B,B,B,B
253375,2025-09,-0.1171196621812855,1883372.568378,1883372.568378,B,B,L,G,R,C,H,H,A,N,H,B,B,B,B,B
53993,2025-09,-0.0352479408741438,1829379.11632,1829379.11632,B,B,N,G,W,C,L,L,C,L,N,B,B,B,B,B
94175,2025-09,0.1507453765040523,1771464.99075,1771464.99075,B,B,N,G,R,C,N,L,N,L,N,B,B,B,B,B
66185,2025-09,0.1478780997248665,1673918.57297,1673918.57297,B,B,W,G,N,N,N,N,A,L,H,B,B,B,B,B
262869,2025-09,-0.0891922382934536,1647522.432193,1647522.432193,B,B,N,G,R,A,N,N,A,N,N,B,B,B,B,B
216946,2025-09,0.1073339124061989,1644904.736177,1644904.736177,B,B,N,V,N,C,L,N,C,L,H,B,B,B,B,B
61957,2025-09,-0.0720867573877931,1627720.59827,1627720.59827,B,B,W,G,N,N,L,N,N,L,N,B,B,B,B,B
93902,2025-09,0.082392199511198,1581935.11087,1581935.11087,B,B,N,N,N,C,N,N,N,L,H,B,B,B,B,B
246615,2025-09,0.04947199824189,1556670.437732,1556670.437732,B,B,W,G,R,N,H,H,N,L,H,B,B,B,B,B
175214,2025-09,-0.0374717382855983,1551593.309975,1551593.309975,B,B,N,G,R,N,N,N,N,L,H,B,B,B,B,B
98961,2025-09,0.0457200932415253,1543521.2436600002,1543521.2436600002,B,B,N,N,,C,,,C,N,L,,B,,,B
127105,2025-09,0.0046751573409005,1521655.46826,1521655.46826,B,B,N,G,R,N,H,N,A,L,H,B,B,B,B,B
527121,2025-09,0.1240831931825434,1504695.4175900002,1504695.4175900002,B,B,L,G,W,A,L,H,N,N,N,B,B,B,B,B
136494,2025-09,-0.05474551995248,1450692.009032,1450692.009032,B,B,N,G,N,C,H,N,C,L,H,B,B,B,B,B
28899,2025-09,-0.036260886827288,1421218.1227,1421218.1227,B,B,W,G,,N,L,L,N,L,L,,B,B,B,B
38924,2025-09,0.0286744287792077,1402816.9559,1402816.9559,B,B,N,G,R,C,H,N,N,L,H,B,B,B,B,B
86607,2025-09,0.0119851009405496,1392130.9828100002,1392130.9828100002,B,B,N,N,W,A,L,L,A,L,N,B,B,B,B,B
33873,2025-09,0.1020441021868892,1337127.3913999998,1337127.3913999998,B,B,N,N,R,N,H,L,A,L,N,B,B,B,B,B
47858,2025-09,-0.0541713813169869,1283844.32522,1283844.32522,B,B,N,N,N,N,N,N,N,L,H,B,B,B,B,B
83013,2025-09,-0.0609206459020542,1271272.17861,1271272.17861,B,B,N,G,N,N,N,N,C,L,N,B,B,B,B,B
177753,2025-09,0.0804582478304125,1253048.638272,1253048.638272,B,B,N,N,,N,,,C,L,N,,B,,,B
230409,2025-09,-0.0339978276664119,1248310.308725,1248310.308725,B,B,W,G,R,N,H,L,A,H,N,B,B,B,B,B
252196,2025-09,0.0121916979577141,1204798.077312,1204798.077312,B,B,W,G,R,C,N,N,N,L,N,B,B,B,B,B
30136,2025-09,0.1104239132829061,1204048.25614,1204048.25614,B,B,N,V,,N,,,C,L,N,,B,,,B
248165,2025-09,0.0387545203223944,1195536.29151,1195536.29151,B,B,N,G,W,N,L,N,N,L,N,B,B,B,B,B
47318,2025-09,0.1338072693453211,1195233.87857,1195233.87857,B,B,N,G,W,A,L,H,N,L,N,B,B,B,B,B
129286,2025-09,-0.047387404569345,1190369.33723,1190369.33723,B,B,N,G,N,N,L,N,N,L,N,B,B,B,B,B
149711,2025-09,-0.0454204147655508,1178565.8544,1178565.8544,B,B,W,G,N,N,N,N,N,N,N,B,B,B,B,B
88295,2025-09,0.0127219656179768,1168746.88319,1168746.88319,B,B,W,G,,N,,,A,L,N,,B,,,B
183861,2025-09,0.1184575587441794,1159408.116876,1159408.116876,B,B,N,V,,N,,,C,L,N,,B,,,B
79498,2025-09,0.0186051846034958,1137952.49521,1137952.49521,B,B,N,N,N,N,H,L,N,L,N,B,B,B,B,B
324892,2025-09,-0.0343065039901593,1122241.444875,1122241.444875,B,B,W,G,W,N,L,H,N,L,N,B,B,B,B,B
18102,2025-09,-0.0264126271822496,1094201.23977,1094201.23977,B,B,W,G,N,N,N,N,N,L,H,B,B,B,B,B
52418,2025-09,0.0671899684054206,1093247.16075,1093247.16075,B,B,N,G,R,N,N,N,N,L,H,B,B,B,B,B
225455,2025-09,0.0617837259862927,1091401.806668,1091401.806668,B,B,W,N,W,N,L,L,C,L,L,B,B,B,B,B
226821,2025-09,0.0213793528344901,1091046.391168,1091046.391168,B,B,L,G,N,N,N,H,N,H,H,B,B,B,B,B
98827,2025-09,-0.0502999461327504,1079602.17257,1079602.17257,B,B,W,G,N,N,L,H,N,L,H,B,B,B,B,B
176885,2025-09,0.0274996511765535,1067407.825813,1067407.825813,B,B,W,G,N,A,H,H,A,N,H,B,B,B,B,B
52835,2025-09,0.0262139848645093,1060622.64,1060622.64,B,B,N,G,R,N,N,N,N,L,H,B,B,B,B,B
21420,2025-09,0.0368673822701326,1059329.96662,1059329.96662,B,B,L,G,R,N,N,H,N,L,L,B,B,B,B,B
288148,2025-09,0.1665403234090663,1058993.545993,1058993.545993,B,B,W,N,W,N,L,H,N,L,H,B,B,B,B,B
222402,2025-09,-0.0003415885246833,1056263.8977,1056263.8977,B,B,W,N,R,N,N,N,N,L,N,B,B,B,B,B
248186,2025-09,0.0599774899419933,1054252.721931,1054252.721931,B,B,N,G,W,N,N,N,C,L,N,B,B,B,B,B
62987,2025-09,-0.0288865911844674,1051688.63983,1051688.63983,B,B,N,N,N,N,N,N,A,L,N,B,B,B,B,B
142441,2025-09,0.0618136556306616,1050038.478,1050038.478,B,B,W,G,N,C,L,H,N,N,N,B,B,B,B,B
370479,2025-09,-0.014445263698273,1020091.332186,1020091.332186,,B,W,,R,A,N,N,A,,N,B,B,B,B,B
92590,2025-09,0.0756333950610523,1017885.25132,1017885.25132,B,B,N,G,N,N,H,N,N,N,H,B,B,B,B,B
62192,2025-09,-0.0216171432751066,1009973.03547,1009973.03547,B,B,W,G,N,C,H,L,N,N,N,B,B,B,B,B
41246,2025-09,0.0008664099096933,987165.85589,987165.85589,B,B,N,G,N,N,L,H,N,L,H,B,B,B,B,B
149616,2025-09,0.1390835570484543,978924.551243,978924.551243,B,B,N,N,W,C,L,N,C,N,N,B,B,B,B,B
109856,2025-09,0.124709261945618,964799.32214,964799.32214,B,B,N,N,R,C,N,L,N,L,N,B,B,B,B,B
91512,2025-09,-0.0154693234144113,956866.11588,956866.11588,B,B,N,G,N,N,H,N,N,L,H,B,B,B,B,B
142526,2025-09,0.0101449077887705,953556.968283,953556.968283,B,B,N,G,R,N,H,L,N,L,N,B,B,B,B,B
257360,2025-09,0.1096779529118106,952826.651866,952826.651866,B,B,W,V,,N,,,C,L,N,,B,,,B
140097,2025-09,-0.0391954245375665,942083.654693,942083.654693,B,B,W,G,R,C,H,L,C,L,H,B,B,B,B,B
41860,2025-09,0.1914668199760318,941805.72033,941805.72033,B,B,N,V,,N,,,C,L,N,,B,,,B
54885,2025-09,-0.0571867170122077,924269.94863,924269.94863,B,B,N,G,N,N,N,N,N,L,N,B,B,B,B,B
201111,2025-09,0.065285726534882,921628.4,921628.4,B,B,L,N,W,N,L,H,C,L,L,B,B,B,B,B
100283,2025-09,0.0671179972402007,921158.29433,921158.29433,B,B,W,N,,N,,,C,N,N,,B,,,B
502255,2025-09,0.1414643699264666,917960.13088,917960.13088,B,B,N,G,W,A,L,H,N,N,N,B,B,B,B,B
76718,2025-09,0.013128849599632,908811.06019,908811.06019,B,B,N,V,W,A,L,H,C,L,N,B,B,B,B,B
373095,2025-09,0.0126993656751903,893281.90952,893281.90952,B,B,N,N,,N,L,N,N,N,N,,B,B,B,B
369167,2025-09,-0.0359325567895948,879940.96686,879940.96686,B,B,N,N,W,A,L,N,A,L,N,B,B,B,B,B
98668,2025-09,0.1494411290966364,879702.1759899999,879702.1759899999,B,B,W,V,,N,,,C,L,H,,B,,,B
130382,2025-09,0.0086548297650339,865504.13426,865504.13426,B,B,N,N,N,N,N,H,N,L,N,B,B,B,B,B
109868,2025-09,0.0868051844687347,853697.4998900001,853697.4998900001,B,B,N,N,,N,L,L,C,L,N,,B,B,B,B
595098,2025-09,-0.0580324439492305,851777.85693,851777.85693,B,B,W,G,R,N,N,N,N,H,N,B,B,B,B,B
237030,2025-09,-0.026715012000406,851327.77121,851327.77121,B,B,W,G,,A,L,N,A,H,L,,B,B,B,B
204866,2025-09,-0.0045127755614003,840779.37363,840779.37363,B,B,W,G,N,N,N,L,N,L,N,B,B,B,B,B
174488,2025-09,-0.091037577228661,829780.2,829780.2,B,B,W,G,R,A,N,H,A,L,H,B,B,B,B,B
402730,2025-09,-0.0388525166618525,813252.794966,813252.794966,B,B,W,G,W,N,L,L,N,N,N,B,B,B,B,B
94103,2025-09,0.1795690577379358,799848.48414,799848.48414,B,B,W,N,R,N,H,N,N,N,L,B,B,B,B,B
155600,2025-09,0.1177003810655814,775778.03799,775778.03799,B,B,N,N,W,N,L,N,C,L,N,B,B,B,B,B
244056,2025-09,-0.024455079216388,773448.174193,773448.174193,,B,N,,W,C,N,N,A,H,L,B,B,B,B,B
368872,2025-09,-0.0689312514766047,770644.11679,770644.11679,B,B,W,N,W,C,N,H,C,N,H,B,B,B,B,B
201637,2025-09,0.0914125672112311,764565.928614,764565.928614,B,B,W,G,W,A,L,N,N,L,N,B,B,B,B,B
22104,2025-09,0.1235627838397621,745760.46701,745760.46701,B,B,N,G,R,C,H,N,C,L,H,B,B,B,B,B
146439,2025-09,0.0154808511825879,736833.236555,736833.236555,B,B,N,G,N,A,H,H,N,N,H,B,B,B,B,B
98918,2025-09,0.0380677443364765,733483.50529,733483.50529,B,B,L,N,,N,,,C,L,H,,B,,,B
385189,2025-09,0.0521864121633819,725780.0565399999,725780.0565399999,B,B,W,N,W,A,L,N,A,N,H,B,B,B,B,B
33769,2025-09,0.1463391071661344,724303.99847,724303.99847,B,B,N,N,W,N,L,N,C,N,L,B,B,B,B,B
97191,2025-09,0.0132031106300927,720800.749175,720800.749175,B,B,N,G,,N,N,N,N,N,N,,B,B,B,B
12007,2025-09,0.0652345865356343,711604.5300700001,711604.5300700001,B,B,W,G,R,C,N,N,N,H,H,B,B,B,B,B
36278,2025-09,0.252696465324177,703146.297156,703146.297156,,B,L,,,C,L,N,C,N,N,,B,B,B,B
74601,2025-09,0.0639605208308204,688144.3519,688144.3519,B,B,W,N,W,C,L,N,C,L,H,B,B,B,B,B
51238,2025-09,-0.0262873150648729,681002.3327899999,681002.3327899999,B,B,W,N,N,N,H,L,N,L,L,B,B,B,B,B
129219,2025-09,-0.0495034397188457,678486.4814,678486.4814,B,B,W,G,R,A,H,H,A,N,L,B,B,B,B,B
181215,2025-09,-0.0320047258735302,672714.476338,672714.476338,B,B,N,G,W,N,L,L,C,N,N,B,B,B,B,B
121704,2025-09,-0.0695679871998354,668928.0269599999,668928.0269599999,B,B,W,G,R,N,H,N,N,L,L,B,B,B,B,B
519056,2025-09,0.0096893378660802,658503.40232,658503.40232,B,B,W,G,W,C,L,N,N,L,H,B,B,B,B,B
389247,2025-09,0.0578582632636297,650097.74006,650097.74006,B,B,N,G,R,N,N,N,N,L,N,B,B,B,B,B
200649,2025-09,-0.027170417112614,644574.496104,644574.496104,B,B,N,G,W,C,H,N,C,L,N,B,B,B,B,B
163229,2025-09,0.0642505584188979,634865.020827,634865.020827,B,B,L,V,,N,L,L,N,N,L,,B,B,B,B
49138,2025-09,-0.0469165165136548,634216.10136,634216.10136,B,B,L,G,R,N,N,N,C,L,H,B,B,B,B,B
10884,2025-09,0.0229093920187168,634112.9775,634112.9775,B,B,N,G,N,N,N,N,N,L,H,B,B,B,B,B
329799,2025-09,0.1217779298064609,630927.08226,630927.08226,B,B,L,G,N,N,H,N,N,N,L,B,B,B,B,B
339130,2025-09,-0.0330296782797,628990.92466,628990.92466,B,B,N,N,N,N,H,N,N,L,H,B,B,B,B,B
377019,2025-09,0.0650337752400704,621600.46383,621600.46383,,B,N,,W,A,L,N,A,,N,B,B,B,B,B
32433,2025-09,-0.0333958688699893,621421.91721,621421.91721,B,B,N,G,R,N,H,N,N,L,N,B,B,B,B,B
372076,2025-09,-0.0068442803461561,618440.818324,618440.818324,B,B,N,G,N,N,N,N,N,N,N,B,B,B,B,B
155630,2025-09,0.1097383415578305,604877.04744,604877.04744,B,B,N,N,N,N,L,H,N,L,N,B,B,B,B,B
71439,2025-09,0.0882763506572952,604488.813358,604488.813358,B,B,W,G,N,N,H,N,N,L,N,B,B,B,B,B
215829,2025-09,-0.0837582824150375,604403.346337,604403.346337,B,B,W,N,W,C,L,L,N,L,H,B,B,B,B,B
354608,2025-09,0.1125654512074256,599178.728775,599178.728775,B,B,N,V,,N,,,C,L,H,,B,,,B
72842,2025-09,-0.0344052929436676,598476.86875,598476.86875,B,B,N,G,N,N,N,L,C,N,N,B,B,B,B,B
132572,2025-09,0.0345145532140644,597810.311565,597810.311565,B,B,W,N,N,N,N,N,N,L,N,B,B,B,B,B
24685,2025-09,0.0544799821968491,597005.98828,597005.98828,B,B,N,N,W,C,L,H,N,L,L,B,B,B,B,B
83025,2025-09,0.0108332935170809,586659.17161,586659.17161,B,B,N,G,W,A,L,H,C,L,N,B,B,B,B,B
120889,2025-09,-0.017817252563094,585690.48336,585690.48336,B,B,N,N,W,N,L,N,N,N,N,B,B,B,B,B
348418,2025-09,-0.0773067116531761,576841.39041,576841.39041,B,B,W,G,R,N,N,N,A,N,N,B,B,B,B,B
100224,2025-09,-0.0053414440625224,576126.68129,576126.68129,B,B,L,N,,N,,,C,H,N,,B,,,B
385601,2025-09,0.0456172208889671,573063.351024,573063.351024,B,B,L,G,N,N,H,N,A,N,H,B,B,B,B,B
82982,2025-09,-0.0773844704092755,572115.09872,572115.09872,B,B,W,N,R,N,N,H,A,N,H,B,B,B,B,B
242022,2025-09,-0.0562712341267219,567962.541144,567962.541144,B,B,N,G,R,N,H,N,N,N,H,B,B,B,B,B
166523,2025-09,-0.0490689545684277,560568.102386,560568.102386,B,B,N,G,N,A,N,N,A,L,L,B,B,B,B,B
98960,2025-09,0.0122118797624719,553560.0,553560.0,B,B,N,G,R,N,N,H,A,L,N,B,B,B,B,B
141851,2025-09,-0.016414923095284,552942.886096,552942.886096,B,B,W,G,W,C,L,L,C,N,H,B,B,B,B,B
237751,2025-09,-0.0466144854047627,549092.22379,549092.22379,B,B,W,V,,A,L,H,A,N,H,,B,B,B,B
27347,2025-09,-0.0208513193392441,543985.4164100001,543985.4164100001,B,B,N,G,N,N,N,L,N,N,N,B,B,B,B,B
82197,2025-09,0.016178190663642,542926.13644,542926.13644,B,B,W,V,W,N,L,L,A,N,L,B,B,B,B,B
385630,2025-09,0.147909340315963,542871.75639,542871.75639,B,B,W,N,W,C,L,H,C,N,H,B,B,B,B,B
175018,2025-09,0.0364219393597271,537478.125085,537478.125085,B,B,N,G,W,N,L,L,N,L,H,B,B,B,B,B
337911,2025-09,-0.0930684715670973,536743.90557,536743.90557,B,B,W,G,R,N,N,N,N,L,H,B,B,B,B,B
380713,2025-09,0.0185920053455526,535592.22405,535592.22405,B,B,W,N,,N,,,C,N,N,,B,,,B
149899,2025-09,-0.047776173114627,530424.3185,530424.3185,B,B,N,G,R,N,H,L,N,L,H,B,B,B,B,B
33750,2025-09,0.095509170686507,529100.68903,529100.68903,B,B,N,G,N,N,N,H,N,L,N,B,B,B,B,B
33721,2025-09,0.0404644911764426,526273.78125,526273.78125,B,B,W,G,N,N,L,L,N,H,L,B,B,B,B,B
394431,2025-09,-0.0961861984465775,520561.38875,520561.38875,B,B,N,G,N,N,H,H,N,N,L,B,B,B,B,B
374273,2025-09,0.0423422425157873,514731.361833,514731.361833,B,B,W,N,W,A,L,L,N,N,N,B,B,B,B,B
30148,2025-09,0.1189590997433294,502113.73894,502113.73894,B,B,N,V,,N,,,C,L,N,,B,,,B
240037,2025-09,-0.0182922800917019,499267.415682,499267.415682,B,B,N,G,W,A,L,H,C,L,N,B,B,B,B,B
196587,2025-09,0.1065307679680314,499149.599568,499149.599568,B,B,W,G,,N,,,N,N,N,,B,,,B
512651,2025-09,0.0261803379368064,498927.16027,498927.16027,B,B,N,N,,A,,,C,L,N,,B,,,B
168589,2025-09,-0.0823277253626388,494507.00379,494507.00379,B,B,W,G,R,C,H,L,N,L,L,B,B,B,B,B
236460,2025-09,0.1471167973648437,490128.130793,490128.130793,B,B,N,V,N,N,N,N,C,L,N,B,B,B,B,B
320945,2025-09,-0.0266471884114821,489175.966165,489175.966165,B,B,N,G,R,N,H,N,N,L,N,B,B,B,B,B
82150,2025-09,-0.0449910559626842,471795.80469,471795.80469,B,B,W,G,R,N,N,N,C,N,L,B,B,B,B,B
72607,2025-09,0.0063637733116375,471379.52756,471379.52756,B,B,W,V,,N,,,N,L,N,,B,,,B
36073,2025-09,-0.0210994910283537,465731.28225,465731.28225,B,B,W,N,W,N,L,N,C,N,L,B,B,B,B,B
374851,2025-09,-0.017621664116416,462575.95595,462575.95595,B,B,W,G,N,N,N,L,C,N,N,B,B,B,B,B
269920,2025-09,-0.014919931087864,454635.63276,454635.63276,B,B,N,G,W,N,N,N,N,N,H,B,B,B,B,B
506149,2025-09,-0.0725796562928497,450437.73414,450437.73414,B,B,W,G,,C,L,N,C,L,H,,B,B,B,B
468516,2025-09,-0.025950028101603,447601.96017,447601.96017,B,B,N,G,R,C,N,N,N,L,N,B,B,B,B,B
35548,2025-09,0.0507260052802516,445522.53092,445522.53092,B,B,W,G,N,N,H,L,N,L,H,B,B,B,B,B
29657,2025-09,0.0023586946408731,442580.37479,442580.37479,B,B,N,G,N,N,N,L,N,L,L,B,B,B,B,B
265414,2025-09,0.0417796818014055,441351.0,441351.0,B,B,N,G,N,N,L,N,C,N,L,B,B,B,B,B
182523,2025-09,0.0809261801098253,424781.191296,424781.191296,B,B,N,G,R,A,H,N,N,L,N,B,B,B,B,B
48960,2025-09,0.1142311760721348,423086.5104,423086.5104,B,B,N,N,N,N,L,H,N,N,L,B,B,B,B,B
83018,2025-09,-0.0231669523374599,414335.21914,414335.21914,B,B,W,G,W,N,L,L,C,N,H,B,B,B,B,B
62499,2025-09,-0.0164874411704689,414217.8243,414217.8243,B,B,W,G,R,N,N,N,C,L,N,B,B,B,B,B
384392,2025-09,0.0057951069402475,412013.34149,412013.34149,B,B,N,G,W,N,L,N,N,N,N,B,B,B,B,B
472977,2025-09,0.1517230331117867,410453.18644,410453.18644,B,B,W,G,N,A,L,N,A,H,N,B,B,B,B,B
95627,2025-09,0.098888597767454,409368.531,409368.531,B,B,N,N,W,N,L,N,C,N,N,B,B,B,B,B
174683,2025-09,0.0345083514252784,404250.023716,404250.023716,B,B,N,N,,N,H,L,N,L,N,,B,B,B,B
372072,2025-09,-0.0430145224415493,403533.57834,403533.57834,B,B,W,G,N,N,H,N,N,N,H,B,B,B,B,B
50616,2025-09,-0.0029392247934182,401639.21802,401639.21802,B,B,N,N,W,N,N,N,N,L,L,B,B,B,B,B
30153,2025-09,0.0775745793564179,399576.27965,399576.27965,B,B,N,N,,N,,,C,L,N,,B,,,B
69140,2025-09,-0.0339705092672258,399157.45072,399157.45072,B,B,N,N,N,N,N,N,N,L,H,B,B,B,B,B
98971,2025-09,0.0583629535572287,394696.99315,394696.99315,,B,L,,W,A,L,N,N,,N,B,B,B,B,B
37079,2025-09,-0.0003720153531877,386905.34658,386905.34658,B,B,W,G,R,A,H,H,A,N,H,B,B,B,B,B
250369,2025-09,-0.0116286247530356,382205.74788,382205.74788,B,B,N,G,N,N,N,N,N,N,L,B,B,B,B,B
4671,2025-09,0.0124101551906301,381857.095095,381857.095095,B,B,W,G,R,N,H,H,N,L,H,B,B,B,B,B
338286,2025-09,0.0549391187085017,376877.94691,376877.94691,B,B,W,G,W,C,L,H,C,N,N,B,B,B,B,B
596101,2025-09,0.0868634543579909,375038.885,375038.885,B,B,W,G,N,N,L,L,N,N,N,B,B,B,B,B
